berg_id,date,lat,lon,size_1,size_2,gap_days,u_berg,v_berg,u_wind,v_wind,u_curr,v_curr,prev_u,prev_v,prev_speed
b27,2012-02-19,-74.3,-145.77,10.0,6.0,7,-0.0956293385588347,-0.0457051917989418,1.872528076171875,-0.2998504638671875,-0.0048829615116119,-0.0042725913226604,-0.0537453539041101,-0.053018022486771,0.07549485925999067
a62,2012-02-19,-69.13,-45.59,13.0,5.0,7,-0.0111471475378322,0.051189814814815,-5.304229736328125,-3.4102020263671875,0.0134281441569328,-0.0183111056685447,-0.0730364413887145,0.0219384920634928,0.07626020721678552
b15x,2012-02-19,-69.19,28.58,0.0,0.0,7,-0.0974330639669708,-0.0310795304232807,-9.010284423828123,0.5536651611328125,-0.0238044373691082,-0.0567644275724887,-0.0988186697822511,-0.0566744378306882,0.11391716903504111
b15f,2012-02-19,-66.7,-49.95,18.0,5.0,7,-0.0123767548093623,0.1151770833333351,-1.866729736328125,1.4706573486328125,-0.0280770286917686,0.0421155430376529,-0.0557731941760961,0.0804411375661371,0.09788475775900307
b09c,2012-02-19,-64.88,116.26,13.0,3.0,7,-0.0765739486689253,0.0255949074074075,-3.970245361328125,-5.3008270263671875,-0.0231940671801567,-0.0659199804067611,-0.0109513502899927,-0.0054846230158732,0.01224798607120245
c15,2012-02-19,-67.4,146.31,16.0,8.0,7,0.0,0.012797453703705,0.806121826171875,2.8622589111328125,0.0469985045492649,0.0402844324707984,-0.0063420043306881,0.016453869047617,0.017633797820282373
b09f,2012-02-19,-65.69,141.65,21.0,7.0,7,-0.0515256118478423,0.0109692460317464,7.772918701171875,-0.6748504638671875,0.0549333170056343,0.0524918362498283,-0.032519415907033,0.0091410383597878,0.03377974234996032
c19c,2012-02-19,-61.77,-52.36,21.0,12.0,7,0.09838120883358,0.0713000992063493,10.136199951171877,4.1630401611328125,0.1049836724996566,0.0909451581537723,0.1226343081469115,0.0840975529100517,0.14869960302613652
b09d,2012-02-19,-66.18,143.29,32.0,6.0,7,-0.0505482555423542,0.0603308531746054,3.494598388671875,-0.1172332763671875,0.0531022064387798,0.0109866634011268,0.0133327951194425,0.016453869047617,0.02117765880198183
b15g,2012-02-19,-68.07,34.03,19.0,9.0,7,-0.1457327366821106,-0.0310795304232807,-9.078643798828123,0.0224151611328125,-0.0665303505957126,-0.0659199804067611,-0.0972324704825594,0.0164538690476196,0.09861482202376069
c16,2012-02-19,-71.23,-30.42,23.0,7.0,7,0.0059225256146959,-0.0073128306878292,-1.210479736328125,-3.2725067138671875,0.0250251777470111,-0.0079348124563694,-0.0166086190708614,-0.0054846230158732,0.01749077805780026
b09c,2012-02-26,-64.74,115.28,12.0,3.0,7,-0.0125669852027108,-0.0365641534391539,-4.588409423828125,-6.2519989013671875,-0.0140385143458843,-0.0543229468166828,-0.0765739486689253,0.0255949074074075,0.08073827407088272
c15,2012-02-26,-67.33,146.31,14.0,9.0,7,-0.0056753019514772,0.0091410383597878,2.038543701171875,1.7089385986328125,0.0268562883138656,0.0408948026597499,0.0,0.012797453703705,0.012797453703705
b15g,2012-02-26,-68.24,31.91,19.0,9.0,7,-0.0579997094688384,-0.06398726851852,-9.996612548828123,-1.0332489013671875,-0.0378429517149925,-0.074465163052082,-0.1457327366821106,-0.0310795304232807,0.14900995856716762
c19c,2012-02-26,-61.38,-51.23,21.0,12.0,7,-0.0643603281527827,0.0548462301587309,11.588348388671877,5.1396026611328125,0.0695822015404701,0.0836207158863544,0.09838120883358,0.0713000992063493,0.12150130204401816
b15b,2012-02-26,-65.01,-41.49,18.0,3.0,7,-0.0007775835899763,0.0237666997354515,-4.189971923828125,-0.6758270263671875,0.0152592547237873,-0.0231940671801567,-0.0185920964553143,0.0182820767195756,0.026074899420403495
a62,2012-02-26,-68.85,-45.76,13.0,5.0,7,-0.0039846687702981,0.0219384920634902,-6.099151611328125,-2.8955535888671875,0.0048829615116119,-0.0152592547237873,-0.0111471475378322,0.051189814814815,0.05238946496200597
c28a,2012-02-26,-65.79,78.91,27.0,19.0,7,-0.0467976502505887,-0.0091410383597878,5.628387451171875,0.7636260986328125,0.0042725913226604,0.1025421917438507,-0.0309708567426264,-0.0036564153439172,0.031185947805694798
b27,2012-02-26,-74.55,-147.69,10.0,6.0,7,-0.0990473092982468,-0.0713000992063493,2.771942138671875,-2.2129364013671875,-0.0213629566133022,-0.0146488845348358,-0.0956293385588347,-0.0457051917989418,0.10599025875323773
b15f,2012-02-26,-66.07,-50.12,18.0,5.0,7,0.0134385846399647,0.0420487764550245,-1.055206298828125,1.9892120361328125,-0.0354014709591865,0.0683614611625671,-0.0123767548093623,0.1151770833333351,0.11584016826984106
b09d,2012-02-26,-65.85,142.61,32.0,6.0,7,-0.0715390318928666,0.0274231150793635,7.349090576171875,-0.5352020263671875,0.0683614611625671,0.0408948026597499,-0.0505482555423542,0.0603308531746054,0.07870792833730879
b09f,2012-02-26,-65.63,140.97,21.0,7.0,7,-0.0622778310036196,0.0091410383597878,8.119598388671875,-0.8643035888671875,0.0433362834155559,0.0421155430376529,-0.0515256118478423,0.0109692460317464,0.05268029076229071
b15x,2012-02-26,-69.36,27.09,0.0,0.0,7,-0.1096481097503966,-0.0749565145502639,-9.463409423828123,1.0194854736328125,-0.0238044373691082,-0.0286873988807201,-0.0974330639669708,-0.0310795304232807,0.10226993285087975
b09c,2012-03-04,-64.94,115.12,12.0,3.0,7,0.021829393997365,-0.0036564153439146,-5.034698486328125,-5.3701629638671875,-0.0219733268022537,-0.0512710958719253,-0.0125669852027108,-0.0365641534391539,0.03866350260655574
b15b,2012-03-04,-64.88,-41.5,18.0,3.0,7,-0.005469567762066,0.001828207671956,-4.189971923828125,-0.6758270263671875,0.0170903652906417,-0.0219733268022537,-0.0007775835899763,0.0237666997354515,0.02377941657304718
c15,2012-03-04,-67.28,146.23,14.0,9.0,7,0.0035544730496317,0.0036564153439146,2.038543701171875,1.7089385986328125,0.0604266487061977,0.0817896053194999,-0.0056753019514772,0.0091410383597878,0.010759536910831848
c18b,2012-03-04,-65.51,114.02,19.0,4.0,7,0.0,-0.0073128306878292,-9.472198486328123,1.2577667236328125,-0.072023682296276,-0.0421155430376529,0.0144191085577814,0.0255949074074075,0.029377031449669112
c19c,2012-03-04,-61.08,-51.96,21.0,12.0,7,-0.0854492229133127,-0.0091410383597891,10.777801513671877,2.6923370361328125,-0.039674062281847,0.0579851679503917,-0.0643603281527827,0.0548462301587309,0.08455980606977735
a62,2012-03-04,-68.73,-45.82,13.0,5.0,7,-0.0353883803658726,0.014625661375661,-6.099151611328125,-2.8955535888671875,0.0048829615116119,-0.0152592547237873,-0.0039846687702981,0.0219384920634902,0.02229742180676527
c28a,2012-03-04,-65.84,78.29,27.0,19.0,7,-0.0323934290784115,-0.0255949074074075,5.409637451171875,0.6845245361328125,-0.0097659230232238,0.0860621966421604,-0.0467976502505887,-0.0091410383597878,0.047682057959693144
b15f,2012-03-04,-65.84,-49.94,18.0,5.0,7,-0.0489668113975985,-0.0164538690476196,-0.360870361328125,1.9003448486328125,-0.0390636920928955,0.0817896053194999,0.0134385846399647,0.0420487764550245,0.044144027438489546
b15x,2012-03-04,-69.77,25.4,0.0,0.0,7,-0.1241103171082249,-0.0603308531746028,-9.602081298828123,1.0390167236328125,-0.0555436871945858,-0.0048829615116119,-0.1096481097503966,-0.0749565145502639,0.13282013042215754
b09d,2012-03-04,-65.7,141.66,32.0,6.0,7,-0.0742288075924633,0.014625661375661,7.772918701171875,-0.6748504638671875,0.0549333170056343,0.0524918362498283,-0.0715390318928666,0.0274231150793635,0.07661501370374216
b09f,2012-03-04,-65.58,140.15,21.0,8.0,7,-0.0996842630323672,0.0310795304232807,10.369598388671877,-0.6367645263671875,0.0476088747382164,0.0555436871945858,-0.0622778310036196,0.0091410383597878,0.06294510955436106
c16,2012-03-04,-71.08,-30.6,23.0,7.0,7,-0.0555036052342353,0.0420487764550271,-1.375518798828125,-3.2012176513671875,0.0354014709591865,0.0103762932121753,-0.0165490015173191,0.0347359457671953,0.03847668618217742
b15g,2012-03-04,-68.59,31.06,19.0,9.0,7,-0.1431135043474692,-0.1060360449735446,-9.938995361328123,-1.6182098388671875,-0.0421155430376529,-0.0506607256829738,-0.0579997094688384,-0.06398726851852,0.08636166296992459
b27,2012-03-04,-74.94,-149.71,10.0,6.0,7,-0.0889537685169714,-0.0383923611111125,2.790496826171875,-2.6816864013671875,-0.0012207403779029,-0.0415051728487014,-0.0990473092982468,-0.0713000992063493,0.12204127836948374
a62,2012-03-11,-68.65,-46.35,13.0,5.0,7,0.0931438373399836,0.0219384920634928,-6.064971923828125,-2.8281707763671875,0.0036622211337089,-0.0067140720784664,-0.0353883803658726,0.014625661375661,0.03829161051190168
b09f,2012-03-11,-65.41,138.84,21.0,8.0,7,-0.1386311307530129,0.0457051917989418,10.881317138671877,-1.1279754638671875,0.0561540573835372,0.0549333170056343,-0.0996842630323672,0.0310795304232807,0.10441690240395853
c16,2012-03-11,-70.85,-31.53,23.0,7.0,7,0.0271708926484728,0.0109692460317438,-2.010284423828125,-3.1650848388671875,-0.0274666585028171,-0.033570360392332,-0.0555036052342353,0.0420487764550271,0.0696329648612112
b09d,2012-03-11,-65.62,140.68,32.0,6.0,7,-0.0980114079261522,0.0036564153439172,9.755340576171877,-0.6484832763671875,0.0494399853050708,0.0518814660608768,-0.0742288075924633,0.014625661375661,0.07565597033463016
b27,2012-03-11,-75.15,-151.57,10.0,6.0,7,-0.0382099995765606,-0.0091410383597878,2.684051513671875,-3.1182098388671875,-0.0030518509447574,-0.0042725913226604,-0.0889537685169714,-0.0383923611111125,0.09688522242869134
b09c,2012-03-11,-64.96,115.4,12.0,3.0,7,-0.0412890751860907,-0.0292513227513247,-4.522003173828125,-5.5029754638671875,-0.0286873988807201,-0.0531022064387798,0.021829393997365,-0.0036564153439146,0.022133499846599253
c28a,2012-03-11,-65.98,77.86,27.0,19.0,7,-0.0044953788598159,-0.0329077380952367,5.413543701171875,0.8534698486328125,0.0280770286917686,0.0653096102178096,-0.0323934290784115,-0.0255949074074075,0.04128478572854459
b15f,2012-03-11,-65.93,-50.59,18.0,5.0,7,-0.0097590566325212,0.0457051917989418,-0.728057861328125,2.4530792236328125,-0.0390636920928955,0.0579851679503917,-0.0489668113975985,-0.0164538690476196,0.051657317246293355
b15x,2012-03-11,-70.1,23.45,0.0,0.0,7,-0.2386985885056561,0.0840975529100517,-9.271026611328123,2.7187042236328125,-0.0659199804067611,-0.0195318460464477,-0.1241103171082249,-0.0603308531746028,0.13799703858228127
c19c,2012-03-11,-61.13,-52.92,21.0,12.0,7,-0.0710951842817444,-0.0292513227513221,9.908660888671877,2.3710479736328125,0.0079348124563694,0.0329599902033805,-0.0854492229133127,-0.0091410383597891,0.08593676907345388
b15x,2012-03-18,-69.64,19.64,0.0,0.0,7,-0.203640874865382,0.0457051917989418,-10.531768798828123,4.0087432861328125,-0.0976592302322387,-0.0476088747382164,-0.2386985885056561,0.0840975529100517,0.2530798580686568
b09f,2012-03-18,-65.16,137.03,21.0,8.0,7,-0.1600551630351858,0.0639872685185174,8.423309326171875,-1.9355926513671875,0.033570360392332,0.0366222113370895,-0.1386311307530129,0.0457051917989418,0.14597107580352012
b09d,2012-03-18,-65.6,139.39,32.0,6.0,7,-0.079077805114402,0.0127974537037024,10.852020263671877,-0.8398895263671875,0.0482192449271678,0.0415051728487014,-0.0980114079261522,0.0036564153439172,0.09807958736064219
b27,2012-03-18,-75.2,-152.38,10.0,6.0,7,-0.042785981834995,0.0054846230158732,3.403778076171875,-3.864303588867187,-0.0054933317005634,-0.0103762932121753,-0.0382099995765606,-0.0091410383597878,0.03928819988159133
b15f,2012-03-18,-65.68,-50.72,18.0,5.0,7,-0.0401751838475159,0.1371155753968254,0.064910888671875,2.7704620361328125,-0.0402844324707984,0.0604266487061977,-0.0097590566325212,0.0457051917989418,0.04673546558808217
c16,2012-03-18,-70.79,-31.08,23.0,7.0,7,-0.0224078697995304,-0.0127974537037024,-1.829620361328125,-3.1328582763671875,-0.0146488845348358,-0.0274666585028171,0.0271708926484728,0.0109692460317438,0.029301565927775265
c28a,2012-03-18,-66.16,77.8,27.0,19.0,7,-0.0104152218660859,0.0237666997354489,5.648895263671875,1.1552276611328125,0.0292977690696716,0.0610370188951492,-0.0044953788598159,-0.0329077380952367,0.03321336564755177
c19c,2012-03-18,-61.29,-53.72,21.0,12.0,7,0.0557036677067443,0.0804411375661371,10.574676513671877,2.3319854736328125,0.078127384185791,0.1977599412202835,-0.0710951842817444,-0.0292513227513221,0.07687759823743981
a62,2012-03-18,-68.53,-44.96,13.0,5.0,7,-0.0242527855389329,0.051189814814815,-6.453643798828125,-2.7148895263671875,0.0152592547237873,-0.0201422162353992,0.0931438373399836,0.0219384920634928,0.09569259045734554
b15b,2012-03-18,-64.88,-41.26,18.0,3.0,7,-0.0015627336463048,0.0127974537037024,-4.324737548828125,-0.8047332763671875,0.0183111056685447,-0.0250251777470111,0.0242313879164592,-0.001828207671956,0.024300257275381338
b09c,2012-03-18,-65.12,114.87,12.0,3.0,7,-0.0278776535497131,0.0036564153439172,-5.369659423828125,-5.2939910888671875,-0.0305185094475746,-0.0457777641713619,-0.0412890751860907,-0.0292513227513247,0.05060066810255391
c18b,2012-03-18,-65.49,114.02,19.0,4.0,7,0.0045814812213874,-0.0018282076719586,-9.472198486328123,1.2577667236328125,-0.072023682296276,-0.0421155430376529,0.0,0.0109692460317464,0.0109692460317464
b15x,2012-03-25,-69.39,16.46,0.0,0.0,7,-0.1198621313779286,0.0310795304232807,-10.148956298828123,4.6542510986328125,-0.1239051483571529,-0.0024414807558059,-0.203640874865382,0.0457051917989418,0.20870690087612395
b27,2012-03-25,-75.17,-153.29,10.0,6.0,7,-0.0414574447555302,-0.0054846230158732,3.825653076171875,-4.3477020263671875,0.0036622211337089,-0.0195318460464477,-0.042785981834995,0.0054846230158732,0.0431360792285387
a62,2012-03-25,-68.25,-45.32,13.0,5.0,7,-0.0545640925179825,0.0639872685185174,-6.540557861328125,-2.3984832763671875,0.0067140720784664,-0.0207525864243507,-0.0242527855389329,0.051189814814815,0.05664445910389229
c16,2012-03-25,-70.86,-31.45,23.0,7.0,7,-0.0694018255559108,0.0255949074074075,-2.010284423828125,-3.1650848388671875,-0.0268562883138656,-0.0366222113370895,-0.0224078697995304,-0.0127974537037024,0.02580479510190137
b09f,2012-03-25,-64.81,134.96,21.0,8.0,7,-0.1511966407780041,0.0109692460317464,3.362762451171875,-3.754928588867187,0.0268562883138656,0.0134281441569328,-0.1600551630351858,0.0639872685185174,0.17237176609491692
b15f,2012-03-25,-64.93,-51.25,18.0,5.0,7,-0.021837541836366,0.1096924603174618,2.526824951171875,3.3817901611328125,-0.036011841148138,0.0653096102178096,-0.0401751838475159,0.1371155753968254,0.1428801120295761
c19c,2012-03-25,-60.85,-53.09,21.0,12.0,7,0.0170345670375163,0.0804411375661384,12.033660888671877,2.2929229736328125,0.116580706089735,0.0671407207846641,0.0557036677067443,0.0804411375661371,0.0978451593535295
c28a,2012-03-25,-66.03,77.66,27.0,20.0,7,-0.041874693578333,0.0292513227513221,5.413543701171875,0.8534698486328125,0.0256355479359626,0.075685903429985,-0.0104152218660859,0.0237666997354489,0.025948658208754853
b09c,2012-03-25,-65.1,114.51,12.0,3.0,7,-0.3471830129190307,-0.0475333994709004,-5.714385986328125,-5.1465301513671875,-0.0280770286917686,-0.033570360392332,-0.0278776535497131,0.0036564153439172,0.028116417634632344
b15b,2012-03-25,-64.81,-41.28,18.0,3.0,7,-0.0062672182705906,0.0018282076719586,-3.721221923828125,-0.6865692138671875,0.0195318460464477,-0.0238044373691082,-0.0015627336463048,0.0127974537037024,0.012892515570969824
b09d,2012-03-25,-65.53,138.35,32.0,6.0,7,-0.0983509960496471,0.0603308531746028,10.540496826171877,-1.3594207763671875,0.039674062281847,0.0653096102178096,-0.079077805114402,0.0127974537037024,0.08010664194066401
b09d,2012-04-01,-65.2,137.06,33.0,6.0,7,-0.1297039050497461,0.0840975529100543,8.423309326171875,-1.9355926513671875,0.033570360392332,0.039674062281847,-0.0983509960496471,0.0603308531746028,0.11538080546058421
b09c,2012-04-01,-65.36,110.03,12.0,3.0,7,-0.0821094588589358,-0.0383923611111099,-14.578643798828123,2.9472198486328125,-0.114139225333929,-0.0750755332410335,-0.3471830129190307,-0.0475333994709004,0.3504218436752995
c28a,2012-04-01,-65.87,77.1,27.0,19.0,7,-0.0323556137705337,0.0109692460317464,5.281707763671875,0.6981964111328125,0.038453321903944,0.075685903429985,-0.041874693578333,0.0292513227513221,0.05107964217749863
b15f,2012-04-01,-64.33,-51.53,18.0,5.0,7,-0.1060446331278595,0.084097552910053,5.168426513671875,4.8368682861328125,-0.0177007354795932,0.0750755332410335,-0.021837541836366,0.1096924603174618,0.11184504496826386
a62,2012-04-01,-67.9,-46.12,13.0,5.0,7,-0.0657857485516543,0.06398726851852,-6.213409423828125,-2.0703582763671875,-0.0280770286917686,-0.0122074037790298,-0.0545640925179825,0.0639872685185174,0.0840928696428645
c16,2012-04-01,-70.72,-32.6,23.0,7.0,7,-0.0553044461196868,0.0219384920634928,-2.286651611328125,-3.1660614013671875,0.0054933317005634,-0.0183111056685447,-0.0694018255559108,0.0255949074074075,0.07397102592019958
c19c,2012-04-01,-60.41,-52.9,21.0,13.0,7,-0.0209041076318165,-0.0054846230158732,13.023895263671877,2.3661651611328125,0.0158696249127388,0.038453321903944,0.0170345670375163,0.0804411375661384,0.082225014971662
b27,2012-04-01,-75.2,-154.17,10.0,6.0,7,-0.0263298349753817,0.0,3.817840576171875,-4.8144989013671875,0.0164799951016902,-0.0018311105668544,-0.0414574447555302,-0.0054846230158732,0.04181866587164258
b09f,2012-04-01,-64.75,133.03,21.0,8.0,7,-0.1617400829682715,-0.014625661375661,-2.105010986328125,-4.9883270263671875,0.0433362834155559,-0.0067140720784664,-0.1511966407780041,0.0109692460317464,0.15159402541346342
b15x,2012-04-01,-69.22,14.61,0.0,0.0,7,-0.0901156866250422,-0.0347359457671953,-9.326690673828123,4.4257354736328125,-0.114139225333929,-0.1281777396798133,-0.1198621313779286,0.0310795304232807,0.12382595749596062
b09f,2012-04-08,-64.83,130.97,21.0,8.0,7,-0.1957052107045308,-0.06398726851852,-5.810089111328125,-4.8896942138671875,0.0268562883138656,-0.0122074037790298,-0.1617400829682715,-0.014625661375661,0.1624000135753038
b15x,2012-04-08,-69.41,13.23,0.0,0.0,7,-0.1417591381388216,-0.0420487764550271,-9.031768798828123,4.0526885986328125,-0.1989806815981865,-0.1135288551449775,-0.0901156866250422,-0.0347359457671953,0.0965785840869721
a62,2012-04-08,-67.55,-47.07,13.0,5.0,7,-0.0885636524581559,0.1060360449735446,-4.757354736328125,-1.0859832763671875,-0.037232581526041,0.0048829615116119,-0.0657857485516543,0.06398726851852,0.09177219211156867
c19c,2012-04-08,-60.44,-53.13,21.0,13.0,7,0.0581143084739095,0.0676436838624333,13.213348388671877,2.3798370361328125,0.0073244422674179,0.1104770042002201,-0.0209041076318165,-0.0054846230158732,0.021611635882293014
c28a,2012-04-08,-65.81,76.67,27.0,19.0,7,-0.0595829675565166,0.0420487764550271,5.288543701171875,0.7323760986328125,0.0488296151161193,0.0494399853050708,-0.0323556137705337,0.0109692460317464,0.03416445669073246
b09c,2012-04-08,-65.57,108.96,12.0,3.0,7,0.0692729372813907,-0.1078642526455032,-15.297393798828123,2.5722198486328125,-0.034791100770235,-0.0402844324707984,-0.0821094588589358,-0.0383923611111099,0.0906418039636962
b09d,2012-04-08,-64.74,135.38,33.0,6.0,7,-0.166512553935922,0.0,4.528778076171875,-3.3467254638671875,0.0219733268022537,0.0311288796365261,-0.1297039050497461,0.0840975529100543,0.15458169811013506
c16,2012-04-08,-70.6,-33.51,24.0,7.0,7,-0.1118822822062962,0.016453869047617,-2.128448486328125,-3.4141082763671875,0.0207525864243507,-0.0164799951016902,-0.0553044461196868,0.0219384920634928,0.05949688390685076
b15f,2012-04-08,-63.87,-52.86,18.0,5.0,7,-0.0008106211147505,0.065815476190476,8.670379638671875,6.8134307861328125,0.0274666585028171,0.0598162785172462,-0.1060446331278595,0.084097552910053,0.135343498627313
b27,2012-04-08,-75.2,-154.73,10.0,6.0,7,-0.1570386586031693,-0.0676436838624321,3.720184326171875,-4.9512176513671875,0.0183111056685447,0.0085451826453208,-0.0263298349753817,0.0,0.0263298349753817
b15b,2012-04-08,-64.7,-41.51,19.0,3.0,7,-0.0149453715227018,0.0877539682539689,-3.610870361328125,-0.5791473388671875,0.0189214758574962,-0.0195318460464477,-0.0117553945280316,0.0182820767195756,0.021735308364275015
b15g,2012-04-08,-69.66,18.65,12.0,10.0,7,-0.0799722145990737,0.0457051917989418,-10.438995361328123,4.2187042236328125,-0.0946073792874813,0.0115970335900783,-0.0685528966183492,-0.0054846230158732,0.06877194721972266
b15f,2012-04-15,-63.51,-52.87,18.0,5.0,7,-0.0476173019617038,0.1261463293650789,9.010223388671877,6.9491729736328125,0.034791100770235,0.0555436871945858,-0.0008106211147505,0.065815476190476,0.06582046803822343
a62,2012-04-15,-66.97,-48.33,13.0,5.0,7,0.0367235726473582,0.0402205687830685,-2.786651611328125,0.1591339111328125,-0.0366222113370895,0.0256355479359626,-0.0885636524581559,0.1060360449735446,0.13815630050909947
b15r,2012-04-15,-67.72,43.09,11.0,2.0,7,-0.1270061039033276,-0.0274231150793661,-7.193878173828125,0.6356964111328125,-0.0378429517149925,-0.036011841148138,-0.0644742718862388,-0.0182820767195756,0.06701616271050656
b15x,2012-04-15,-69.64,11.04,0.0,0.0,7,-0.2587135642943848,-0.0420487764550271,-8.591339111328125,3.627883911132813,-0.0952177494764328,-0.0128177739679813,-0.1417591381388216,-0.0420487764550271,0.14786396737280638
b09d,2012-04-15,-64.74,133.26,33.0,6.0,7,-0.0510533773860119,-0.0383923611111125,-1.522003173828125,-5.0195770263671875,0.0354014709591865,-0.0103762932121753,-0.166512553935922,0.0,0.166512553935922
b15g,2012-04-15,-69.41,17.4,12.0,10.0,7,-0.0938587900919137,0.0365641534391539,-10.379425048828123,4.3007354736328125,-0.1440473645925521,-0.0378429517149925,-0.0799722145990737,0.0457051917989418,0.0921114524109698
c28a,2012-04-15,-65.58,75.88,27.0,19.0,7,-0.0053266400093626,0.0603308531746028,5.191864013671875,0.6454620361328125,0.0,0.0451673939824104,-0.0595829675565166,0.0420487764550271,0.07292619299130972
c19c,2012-04-15,-60.07,-52.49,21.0,13.0,7,0.1414268380678457,0.0365641534391539,13.901824951171877,2.6464385986328125,0.4083376564085483,-0.3973509930074215,0.0581143084739095,0.0676436838624333,0.08917926225239547
b27,2012-04-15,-75.57,-158.07,10.0,6.0,7,-0.0440327147042013,0.0914103835978836,2.461395263671875,-1.7295379638671875,-0.0109866634011268,0.0537125766277313,-0.1570386586031693,-0.0676436838624321,0.1709877430179234
b15b,2012-04-15,-64.22,-41.7,19.0,3.0,7,0.0024015346445862,0.0566744378306882,-3.410675048828125,-1.0674285888671875,0.0091555528342723,-0.0085451826453208,-0.0149453715227018,0.0877539682539689,0.08901754363197273
b09c,2012-04-15,-66.16,109.87,12.0,3.0,7,-0.0424048318833504,-0.0621590608465614,-9.306182861328123,2.3817901611328125,-0.0457777641713619,-0.0299081392586231,0.0692729372813907,-0.1078642526455032,0.1281929671954138
b09f,2012-04-15,-65.18,128.47,21.0,8.0,7,-0.2356522256409536,0.0091410383597904,-8.325714111328125,-4.0156707763671875,0.0488296151161193,-0.0048829615116119,-0.1957052107045308,-0.06398726851852,0.20590021862389069
c16,2012-04-15,-70.51,-35.34,24.0,7.0,7,0.0104397833184289,0.0767847222222225,-2.298370361328125,-3.750045776367187,0.0280770286917686,-0.0146488845348358,-0.1118822822062962,0.016453869047617,0.11308569705460293
c19c,2012-04-22,-59.87,-50.95,21.0,12.0,7,-0.017554452700039,0.0968950066137555,13.481903076171877,2.5390167236328125,0.3729361854493618,0.5267494730651379,0.1414268380678457,0.0365641534391539,0.14607699285852868
b17a,2012-04-22,-69.89,21.82,19.0,6.0,7,0.0031642230725563,-0.0036564153439146,-9.748565673828123,3.826126098632813,-0.0775170139968395,-0.0061037018895149,-0.3369983516004829,-0.0475333994709004,0.340334119721639
b15g,2012-04-22,-69.21,15.95,12.0,10.0,7,0.0,0.0,-9.842315673828123,4.5380401611328125,-0.1226844079792499,-0.0561540573835372,-0.0938587900919137,0.0365641534391539,0.10072938893014247
b09d,2012-04-22,-64.95,132.61,33.0,6.0,7,-0.0140279435314736,-0.0054846230158732,-2.032745361328125,-4.4346160888671875,0.0415051728487014,-0.0097659230232238,-0.0510533773860119,-0.0383923611111125,0.06387817103052196
b15f,2012-04-22,-62.82,-53.45,19.0,5.0,7,0.0,0.0,8.635223388671875,5.4140167236328125,-0.0433362834155559,0.1593066193163395,-0.0476173019617038,0.1261463293650789,0.13483435711418307
b09f,2012-04-22,-65.13,125.42,21.0,8.0,7,-0.0418007423508805,-0.0109692460317464,-8.602081298828125,-3.830123901367187,0.0457777641713619,-0.0158696249127388,-0.2356522256409536,0.0091410383597904,0.2358294511544944
c16,2012-04-22,-70.09,-35.17,24.0,7.0,7,-0.0068948829029423,0.0329077380952393,-2.648956298828125,-3.5586395263671875,0.0036622211337089,-0.0225836969912052,0.0104397833184289,0.0767847222222225,0.07749117783644546
a62,2012-04-22,-66.75,-47.82,13.0,5.0,7,0.0058125510704623,-0.0073128306878318,-2.936065673828125,-0.0088348388671875,-0.0366222113370895,0.0225836969912052,0.0367235726473582,0.0402205687830685,0.05446388657834969
b15r,2012-04-22,-67.87,41.27,11.0,2.0,7,-0.0700308145771251,-0.0548462301587296,-8.406768798828125,-1.6494598388671875,-0.0817896053194999,-0.0305185094475746,-0.1270061039033276,-0.0274231150793661,0.1299329737570837
b15b,2012-04-22,-63.91,-41.67,19.0,3.0,7,0.0356165594220038,0.0310795304232794,-3.451690673828125,-1.4092254638671875,0.0115970335900783,0.0054933317005634,0.0024015346445862,0.0566744378306882,0.05672529657986541
b27,2012-04-22,-75.07,-159.03,10.0,6.0,7,-0.0260816636606607,0.016453869047617,4.363739013671875,-0.7998504638671875,-0.0054933317005634,0.0030518509447574,-0.0440327147042013,0.0914103835978836,0.10146298928049485
c28a,2012-04-22,-65.25,75.81,27.0,19.0,7,0.023117659713624,0.0566744378306882,5.239715576171875,0.6815948486328125,0.0244148075580596,0.0408948026597499,-0.0053266400093626,0.0603308531746028,0.06056554250202687
b09c,2012-04-22,-66.5,109.3,12.0,3.0,7,-0.1130269004352639,0.0530180224867736,-9.313995361328123,7.0517120361328125,-0.0646992400288581,-0.1013214513659477,-0.0424048318833504,-0.0621590608465614,0.07524572155532654
b15x,2012-04-22,-69.87,7.0,0.0,0.0,7,-0.2799839715376958,-0.0201102843915342,-7.658721923828125,2.2343292236328125,-0.0665303505957126,-0.0128177739679813,-0.2587135642943848,-0.0420487764550271,0.26210838970027195
c28a,2012-04-29,-64.94,76.11,27.0,19.0,7,-0.0148128030696403,0.0621590608465614,5.594207763671875,0.8437042236328125,0.0451673939824104,0.0366222113370895,0.023117659713624,0.0566744378306882,0.06120799044291077
b09c,2012-04-29,-66.21,107.76,12.0,3.0,7,0.0,0.0,-10.298370361328123,7.7499542236328125,-0.1062044128775596,0.0726340524852275,-0.1130269004352639,0.0530180224867736,0.12484386621060359
b27,2012-04-29,-74.98,-159.58,10.0,6.0,7,-0.0171721835122652,0.0347359457671953,4.389129638671875,-0.2148895263671875,-0.0042725913226604,0.0036622211337089,-0.0260816636606607,0.016453869047617,0.030838012029700584
